iter	MultiClass
363	0.01322855317
364	0.01318163661
365	0.01312735369
366	0.01305287078
367	0.01301904773
368	0.01298054943
369	0.01295540017
370	0.01290414516
371	0.01287619885
372	0.01284167907
373	0.01281475122
374	0.01277753583
375	0.0127464994
376	0.01270196765
377	0.0126735518
378	0.01262606778
379	0.01259749625
380	0.01258026306
381	0.01250225757
382	0.01247934896
383	0.01245354051
384	0.01243575505
385	0.01240402312
386	0.01237306855
387	0.01234875364
388	0.01228498403
389	0.01225857564
390	0.01223128056
391	0.0121889846
392	0.01216005024
393	0.01213437496
394	0.01209929591
395	0.0120720182
396	0.01203141794
397	0.01197861346
398	0.01192759107
399	0.0118946433
400	0.01185626075
401	0.01179098494
402	0.0117638442
403	0.01173532959
404	0.011717814
405	0.01169861734
406	0.01168008815
407	0.01165540012
408	0.01162881469
409	0.01160095887
410	0.01157335779
411	0.01153939124
412	0.01149103157
413	0.01145317801
414	0.01142403479
415	0.01139985085
416	0.01137745766
417	0.01133877722
418	0.01132278368
419	0.01128784335
420	0.01124294283
421	0.0112069836
422	0.01118755892
423	0.01113817257
424	0.01110338934
425	0.01107352006
426	0.01103982555
427	0.01101601609
428	0.01099210125
429	0.01097215202
430	0.01094651093
431	0.01091499303
432	0.01089451145
433	0.01086997417
434	0.01084459568
435	0.01081246439
436	0.01077220694
437	0.01074844445
438	0.01071527097
439	0.01070264026
440	0.01067671651
441	0.01063848965
442	0.01062631972
443	0.0105975855
444	0.01057417453
445	0.01055069834
446	0.0104992134
447	0.01047628966
448	0.01041586554
449	0.01039430215
450	0.01035939136
451	0.0103406465
452	0.01031287325
453	0.01028407204
454	0.01025366939
455	0.0102318286
456	0.01020010204
457	0.0101872404
458	0.01015744799
459	0.01014528882
460	0.01012590799
461	0.01010733812
462	0.01007161025
463	0.0100483995
464	0.01002362883
465	0.01000702311
466	0.009983772437
467	0.009968086885
468	0.009942210829
469	0.009932471057
470	0.00989783889
471	0.009887672673
472	0.009869149026
473	0.009852381561
474	0.009818857746
475	0.009800061615
476	0.009764890235
477	0.009748907919
478	0.009733531638
479	0.009710665845
480	0.009688033471
481	0.009660930699
482	0.009634589006
483	0.009619456359
484	0.009591035851
485	0.009576833051
486	0.009526416025
487	0.009504761281
488	0.00949548488
489	0.009474968571
490	0.009445365128
491	0.009428046145
492	0.009414040312
493	0.009390703942
494	0.009360666142
495	0.009336978619
496	0.009321596355
497	0.00930340666
498	0.009284131859
499	0.00925752157
500	0.009246403827
501	0.009219156742
502	0.009205424979
503	0.009188591214
504	0.009174757489
505	0.009160861509
506	0.009140090357
507	0.009117577857
508	0.009100031319
509	0.009082222097
510	0.009043730402
511	0.009028490088
512	0.008988470199
513	0.008976291281
514	0.008961748383
515	0.008936790513
516	0.008915447619
517	0.00889133959
518	0.008862350094
519	0.008848924483
520	0.008832176785
521	0.008813217301
522	0.008797779155
523	0.008755803236
524	0.008727799355
525	0.008707683241
526	0.008697582358
527	0.008675649093
528	0.008665936078
529	0.008644584436
530	0.008629706441
531	0.008618292062
532	0.008596290431
533	0.008582320759
534	0.008570261169
535	0.008556357094
536	0.008542383217
537	0.008509295632
538	0.008497384258
539	0.008468253952
540	0.008459144895
541	0.008445589994
542	0.00842541155
543	0.008401000303
544	0.008390764444
545	0.008367552444
546	0.008330809309
547	0.00831223081
548	0.008298370227
549	0.008288056973
550	0.008275444278
551	0.008262385068
552	0.008243642057
553	0.008231781721
554	0.008206199089
555	0.008196389646
556	0.008177067717
557	0.008161037678
558	0.00814840645
559	0.008127045029
560	0.00811237061
561	0.008092475253
562	0.00807864237
563	0.008066134443
564	0.008053678768
565	0.008032769291
566	0.008015743755
567	0.007993067561
568	0.007981477601
569	0.007966787244
570	0.007950478161
571	0.007936273655
572	0.00791418091
573	0.007903691713
574	0.007891440461
575	0.007878718163
576	0.007865816846
577	0.007858277186
578	0.007849428256
579	0.007835507791
580	0.007817843904
581	0.007794572901
582	0.007779670724
583	0.007770177439
584	0.007752193636
585	0.007744905389
586	0.007727771787
587	0.007704727629
588	0.007696484305
589	0.007680530337
590	0.007672723241
591	0.007666113086
592	0.007654879103
593	0.0076379088
594	0.007622901716
595	0.007613203139
596	0.00760016806
597	0.007592601441
598	0.007569164472
599	0.007554590188
600	0.007541536108
601	0.007532795619
602	0.00752236978
603	0.007508271654
604	0.007495912227
605	0.007479653538
606	0.007461807096
607	0.007443000372
608	0.007422721467
609	0.00740868729
610	0.007393687085
611	0.007383325482
612	0.007372285017
613	0.007354336531
614	0.007340853288
615	0.00732893762
616	0.007319199207
617	0.007306077513
618	0.007288829316
619	0.007271542547
620	0.007263831516
621	0.007249068463
622	0.007235276656
623	0.007226207217
624	0.007215529051
625	0.007203065512
626	0.007183031153
627	0.007172640156
628	0.007151097205
629	0.007140068825
630	0.007129185384
631	0.007123069408
632	0.00710420146
633	0.007092534333
634	0.007076636475
635	0.007068562284
636	0.007058395185
637	0.007050800903
638	0.007042207473
639	0.007034473911
640	0.007027085929
641	0.007005228718
642	0.006984564374
643	0.006975293688
644	0.006959684439
645	0.006950008146
646	0.006933982666
647	0.006918657982
648	0.006902331129
649	0.006887016532
650	0.006870558211
651	0.006864825201
652	0.006856105838
653	0.006849296283
654	0.006841526023
655	0.006834834999
656	0.006826047137
657	0.00681812351
658	0.006809383951
659	0.006797940747
660	0.006788627895
661	0.006779762622
662	0.006772727141
663	0.006755213898
664	0.006740828244
665	0.006724163037
666	0.006710845587
667	0.006703251401
668	0.0066872027
669	0.006674044379
670	0.006663159316
671	0.006652266838
672	0.006642824479
673	0.006636114683
674	0.006619896018
675	0.006609533336
676	0.006600357544
677	0.006584032597
678	0.006570990998
679	0.006557343883
680	0.006548957354
681	0.006538504457
682	0.006525319969
683	0.006519742524
684	0.006515170727
685	0.006507492441
686	0.006500376471
687	0.006490016165
688	0.006482796748
689	0.006475836202
690	0.006462054226
691	0.006453200756
692	0.006435868309
693	0.006419886948
694	0.00640014352
695	0.0063871995
696	0.006379226577
697	0.006363292481
698	0.006358090521
699	0.006346176488
700	0.006335622939
701	0.006324690926
702	0.00631755156
703	0.006311249966
704	0.006300750428
705	0.00629307677
706	0.006286997044
707	0.006280842153
708	0.006267415855
709	0.006256117097
710	0.006249985442
711	0.006239051665
712	0.006224179536
713	0.006217359587
714	0.006207222785
715	0.006198053365
716	0.006186284456
717	0.006177404055
718	0.006163864988
719	0.006154279411
720	0.006146388957
721	0.00613742716
722	0.006131242442
723	0.006108850831
724	0.006099245835
725	0.006087323459
726	0.006082075323
727	0.006068880476
728	0.006061718288
729	0.006051709444
730	0.006043271238
731	0.006028260204
732	0.006013022745
733	0.006002939684
734	0.005992831366
735	0.005982127614
736	0.005976830587
737	0.005969098791
738	0.005958565783
739	0.005950982308
740	0.005944864611
741	0.005937924588
742	0.005928930468
743	0.005921838147
744	0.00591524748
745	0.005906396777
746	0.00590106497
747	0.005894340462
748	0.005889538217
749	0.005881191764
750	0.005871033395
751	0.005862394341
752	0.005856145925
753	0.005846445684
754	0.005841410268
755	0.005831488162
756	0.005823467537
757	0.00581644063
758	0.005810472313
759	0.005805008035
760	0.005798777652
761	0.005792954043
762	0.005779308752
763	0.005771599637
764	0.005765461022
765	0.005758870991
766	0.005739531554
767	0.005735279415
768	0.00572868981
769	0.005718962489
770	0.005713716025
771	0.005705959085
772	0.005699475882
773	0.005692218718
774	0.005687607788
775	0.005680961833
776	0.005671553646
777	0.005664079811
778	0.00565876754
779	0.00565308436
780	0.005645341666
781	0.005640655342
782	0.005634876631
783	0.005627310489
784	0.00561500113
785	0.005610426348
786	0.005601225239
787	0.005594204349
788	0.005587791548
789	0.005581559981
790	0.005569912798
791	0.005561659029
792	0.005549747221
793	0.005544494567
794	0.005539568074
795	0.005533664918
796	0.005524653849
797	0.005518414424
798	0.005512471924
799	0.005501808746
800	0.005491888179
801	0.005485137902
802	0.005474644225
803	0.005470187046
804	0.005464595846
805	0.005460172355
806	0.005451911515
807	0.005445524779
808	0.005434349373
809	0.005425648254
810	0.005419677667
811	0.005414567051
812	0.005411654234
813	0.005405040352
814	0.00539907836
815	0.005392097195
816	0.005387961207
817	0.005383400403
818	0.005377836964
819	0.005370817386
820	0.00535576299
821	0.005350347858
822	0.005345733147
823	0.005342608935
824	0.005336878305
825	0.005329828304
826	0.005325508441
827	0.005320673926
828	0.005315944671
829	0.005302920931
830	0.005298507353
831	0.00529100535
832	0.005284781044
833	0.005277404939
834	0.005268289852
835	0.005257081042
836	0.005248378846
837	0.005243045297
838	0.005236477127
839	0.005229842822
840	0.005224951386
841	0.005219177612
842	0.005211194252
843	0.005205756105
844	0.005201781498
845	0.005197491466
846	0.005190217002
847	0.005183133843
848	0.005170217356
849	0.00515897218
850	0.005154389255
851	0.005149961456
852	0.005142419083
853	0.005134630748
854	0.005125780783
855	0.005121784761
856	0.005117405947
857	0.00510980713
858	0.005102625286
859	0.005099373836
860	0.005089064275
861	0.005079371292
862	0.005075519653
863	0.005069957738
864	0.005065458058
865	0.005061776449
866	0.005055576514
867	0.005051235517
868	0.005041774373
869	0.005034266663
870	0.005020384626
871	0.005005950899
872	0.005001561782
873	0.0049960189
874	0.00499221265
875	0.004985509193
876	0.004977882235
877	0.00497397829
878	0.004967659761
879	0.004961652846
880	0.004954810428
881	0.004946974831
882	0.004942144637
883	0.004933443386
884	0.004924466742
885	0.004919514334
886	0.004915079412
887	0.004911398524
888	0.00490452665
889	0.004898409307
890	0.004894487297
891	0.00488969899
892	0.004885674348
893	0.004880516668
894	0.00487596385
895	0.004869898359
896	0.004857934989
897	0.004851353266
898	0.004846963268
899	0.004841779142
900	0.004836155551
901	0.004833207975
902	0.004829094878
903	0.004824600307
904	0.004818605655
905	0.004812591349
906	0.004805889314
907	0.004800692859
908	0.00479590782
909	0.004788208731
910	0.004781333417
911	0.004775878485
912	0.004772434596
913	0.004769524714
914	0.004760479259
915	0.00475641507
916	0.004750449054
917	0.004746776807
918	0.004736545879
919	0.004729348462
920	0.004726395554
921	0.00471957273
922	0.004714708079
923	0.004709570654
924	0.004699017303
925	0.004695647202
926	0.004688406229
927	0.004684025774
928	0.004678962963
929	0.004676391999
930	0.004672416368
931	0.004667008227
932	0.004659841455
933	0.004652766839
934	0.004649374609
935	0.004640335136
936	0.004633767672
937	0.004628398434
938	0.004624278385
939	0.004616935424
940	0.004613507672
941	0.004608553924
942	0.004602500077
943	0.004597213078
944	0.004591384594
945	0.00458675676
946	0.004578872799
947	0.004569333637
948	0.0045642139
949	0.004560061439
950	0.004555339016
951	0.004549068531
952	0.004542600564
953	0.004537704172
954	0.004531630981
955	0.004529227187
956	0.004525928499
957	0.004522902642
958	0.004518930672
959	0.004514899371
960	0.004511755741
961	0.004508175023
962	0.00450440214
963	0.004498919066
964	0.004495821656
965	0.004490709896
966	0.004485919408
967	0.004479116394
968	0.004475524472
969	0.004471624632
970	0.004468342927
971	0.004463379846
972	0.004460098751
973	0.004457293488
974	0.00445133679
975	0.004444677342
976	0.004441341043
977	0.004437007609
978	0.004431342426
979	0.004428377804
980	0.004425809777
981	0.004422600499
982	0.00441884805
983	0.004411930477
984	0.00440772386
985	0.004399286434
986	0.004395332223
987	0.004390675092
988	0.004387796805
989	0.004383954709
990	0.004380075703
991	0.004369435606
992	0.004365730327
993	0.004362932113
994	0.004360389314
995	0.00435442326
996	0.004350144536
997	0.004346265729
998	0.004339997398
999	0.00433589937
